FECHA_DE_MUESTRA,FECHA_DE_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ESPECIE_GANADERA,NUMERO_ANIMALES MACHOS,CANTIDAD_KILOGRAMOS_CARNE_MACHOS,NUMERO_ANIMALES HEMBRAS,CANTIDAD_KILOGRAMOS_CARNE_HEMBRAS
20231103,20231031,200209,PIURA,AYABACA,SICCHEZ,OVINOS,,,,
20231103,20231031,200210,PIURA,AYABACA,SUYO,OVINOS,8,96,2,24
20231103,20231031,200208,PIURA,AYABACA,SAPILLICA,OVINOS,14,196,8,112
20231103,20231031,200205,PIURA,AYABACA,MONTERO,OVINOS,,,,
20231103,20231031,200203,PIURA,AYABACA,JILILI ,OVINOS,,,,
20231103,20231031,200101,PIURA,PIURA,PIURA,CAPRINOS,,,,
20231103,20231031,200110,PIURA,PIURA,LA UNION,CAPRINOS,320,12.16,50,1.8
20231103,20231031,200105,PIURA,PIURA,CATACAOS,CAPRINOS,,,,
20231103,20231031,200109,PIURA,PIURA,LA ARENA,CAPRINOS,,,,
20231103,20231031,200114,PIURA,PIURA,TAMBOGRANDE,CAPRINOS,65,1.115,87,1.396
20231103,20231031,200109,PIURA,PIURA,LAS LOMAS,CAPRINOS,30,420,70,980
20231103,20231031,200801,PIURA,SECHURA,SECHURA,CAPRINOS,,,,
20231103,20231031,200405,PIURA,MORROPON,MORROPON,CAPRINOS,20,376,5,104
20231103,20231031,200401,PIURA,MORROPON,CHULUCANAS,CAPRINOS,125,4375,28,1036
20231103,20231031,200404,PIURA,MORROPON,LA MATANZA,CAPRINOS,98,2156,16,512
20231103,20231031,200409,PIURA,MORROPON,SANTO DOMINGO,CAPRINOS,10,345,8,276
20231103,20231031,200402,PIURA,MORROPON,BUENOS AIRES,CAPRINOS,16,304,6,126
20231103,20231031,200406,PIURA,MORROPON,SALITRAL,CAPRINOS,12,336,3,75
20231103,20231031,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,CAPRINOS,8,224,2,50
20231103,20231031,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CAPRINOS,4,72,3,105
20231103,20231031,200403,PIURA,MORROPON,CHALACO,CAPRINOS,1,23,,
20231103,20231031,200410,PIURA,MORROPON,YAMANGO,CAPRINOS,3,58,4,85
20231103,20231031,200601,PIURA,SULLANA,BELLAVISTA,CAPRINOS,542,3.753,710,5.68
20231103,20231031,200607,PIURA,SULLANA,QUERECOTILLO,CAPRINOS,25,500,15,300
20231103,20231031,200701,PIURA,TALARA,PARINAS,CAPRINOS,30,600,20,400
20231103,20231031,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,CAPRINOS,,,,
20231103,20231031,200501,PIURA,PAITA,PAITA,CAPRINOS,,,,
20231103,20231031,200301,PIURA,HUANCABAMBA,HUANCABAMBA,CAPRINOS,3,51,5,66
20231103,20231031,200302,PIURA,HUANCABAMBA,CANCHAQUE,CAPRINOS,3,70,4,68
20231103,20231031,200307,PIURA,HUANCABAMBA,SONDOR,CAPRINOS,6,78,7,85
20231103,20231031,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,CAPRINOS,7,75,5,82
20231103,20231031,200305,PIURA,HUANCABAMBA,LALAQU Z,CAPRINOS,8,95,6,75
20231103,20231031,200304,PIURA,HUANCABAMBA,HUARMACA,CAPRINOS,,,,
20231103,20231031,200201,PIURA,AYABACA,AYABACA,CAPRINOS,5,133,1,30
20231103,20231031,200206,PIURA,AYABACA,PACAIPAMPA,CAPRINOS,30,1023,,
20231103,20231031,200202,PIURA,AYABACA,FRIAS,CAPRINOS,4,128,3,105
20231103,20231031,200209,PIURA,AYABACA,SICCHEZ,CAPRINOS,,,,
20231103,20231031,200210,PIURA,AYABACA,SUYO,CAPRINOS,190,2.432,10,128
20231103,20231031,200208,PIURA,AYABACA,SAPILLICA,CAPRINOS,50,800,15,240
20231103,20231031,200205,PIURA,AYABACA,MONTERO,CAPRINOS,2,24,1,11
20231103,20231031,200203,PIURA,AYABACA,JILILI ,CAPRINOS,2,24,2,20
20231003,20230930,200101,PIURA,PIURA,PIURA,VACUNO,455,95550,152,31160
20231003,20230930,200110,PIURA,PIURA,LA UNION,VACUNO,140,29400,22,4510
20231003,20230930,200105,PIURA,PIURA,CATACAOS,VACUNO,750,157500,180,36900
20231003,20230930,200109,PIURA,PIURA,LA ARENA,VACUNO,,,,
20231003,20230930,200114,PIURA,PIURA,TAMBOGRANDE,VACUNO,46,8.91,63,10.31
20231003,20230930,200109,PIURA,PIURA,LAS LOMAS,VACUNO,13,1.95,7,1.05
20231003,20230930,200801,PIURA,SECHURA,SECHURA,VACUNO,,,,
20231003,20230930,200405,PIURA,MORROPON,MORROPON,VACUNO,47,4575,30,3909
20231003,20230930,200401,PIURA,MORROPON,CHULUCANAS,VACUNO,172,36120,18,3780
20231003,20230930,200404,PIURA,MORROPON,LA MATANZA,VACUNO,113,21470,39,8580
20231003,20230930,200409,PIURA,MORROPON,SANTO DOMINGO,VACUNO,4,800,4,800
20231003,20230930,200402,PIURA,MORROPON,BUENOS AIRES,VACUNO,10,980,5,650
20231003,20230930,200406,PIURA,MORROPON,SALITRAL,VACUNO,7,1330,3,615
20231003,20230930,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,VACUNO,6,1200,4,840
20231003,20230930,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,VACUNO,4,660,2,300
20231003,20230930,200403,PIURA,MORROPON,CHALACO,VACUNO,10,2500,,
20231003,20230930,200410,PIURA,MORROPON,YAMANGO,VACUNO,15,1500,10,1310
20231003,20230930,200601,PIURA,SULLANA,BELLAVISTA,VACUNO,290,64776,360,70200
20231003,20230930,200607,PIURA,SULLANA,QUERECOTILLO,VACUNO,15,3150,9,1890
20231003,20230930,200701,PIURA,TALARA,PARINAS,VACUNO,114,20520,85,136
20231003,20230930,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,VACUNO,12,2400,8,1600
20231003,20230930,200501,PIURA,PAITA,PAITA,VACUNO,,,,
20231003,20230930,200301,PIURA,HUANCABAMBA,HUANCABAMBA,VACUNO,27,3729,106,18856
20231003,20230930,200302,PIURA,HUANCABAMBA,CANCHAQUE,VACUNO,8,1360,7,1290
20231003,20230930,200307,PIURA,HUANCABAMBA,SONDOR,VACUNO,7,1170,8,1340
20231003,20230930,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,VACUNO,5,1100,7,1250
20231003,20230930,200305,PIURA,HUANCABAMBA,LALAQU Z,VACUNO,6,1195,6,1200
20231003,20230930,200304,PIURA,HUANCABAMBA,HUARMACA,VACUNO,21,2394,16,1.605
20231003,20230930,200201,PIURA,AYABACA,AYABACA,VACUNO,65,8.528,96,12.982
20231003,20230930,200206,PIURA,AYABACA,PACAIPAMPA,VACUNO,15,3600,,
20231003,20230930,200202,PIURA,AYABACA,FRIAS,VACUNO,5,1050,3,660
20231003,20230930,200209,PIURA,AYABACA,SICCHEZ,VACUNO,3,390,1,120
20231003,20230930,200210,PIURA,AYABACA,SUYO,VACUNO,5,650,3,390
20231003,20230930,200208,PIURA,AYABACA,SAPILLICA,VACUNO,10,1380,3,414
20231003,20230930,200205,PIURA,AYABACA,MONTERO,VACUNO,18,2.34,9,810
20231003,20230930,200203,PIURA,AYABACA,JILILI ,VACUNO,9,990,6,540
20231003,20230930,200101,PIURA,PIURA,PIURA,PORCINO,2,114.8,480,26.4
20231003,20230930,200110,PIURA,PIURA,LA UNION,PORCINO,,,,
20231003,20230930,200105,PIURA,PIURA,CATACAOS,PORCINO,,,,
20231003,20230930,200109,PIURA,PIURA,LA ARENA,PORCINO,,,,
20231003,20230930,200114,PIURA,PIURA,TAMBOGRANDE,PORCINO,15,1.05,20,1.21
20231003,20230930,200109,PIURA,PIURA,LAS LOMAS,PORCINO,,,,
20231003,20230930,200801,PIURA,SECHURA,SECHURA,PORCINO,,,,
20231003,20230930,200405,PIURA,MORROPON,MORROPON,PORCINO,18,888,12,573
20231003,20230930,200401,PIURA,MORROPON,CHULUCANAS,PORCINO,175,6650,43,1935
20231003,20230930,200404,PIURA,MORROPON,LA MATANZA,PORCINO,122,3050,31,1302
20231003,20230930,200409,PIURA,MORROPON,SANTO DOMINGO,PORCINO,60,4380,45,3156
20231003,20230930,200402,PIURA,MORROPON,BUENOS AIRES,PORCINO,9,450,7,336
20231003,20230930,200406,PIURA,MORROPON,SALITRAL,PORCINO,17,680,3,114
20231003,20230930,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,PORCINO,12,480,2,76
20231003,20230930,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PORCINO,3,200,1,60
20231003,20230930,200403,PIURA,MORROPON,CHALACO,PORCINO,50,3750,30,1984
20231003,20230930,200410,PIURA,MORROPON,YAMANGO,PORCINO,20,1020,8,392
20231003,20230930,200601,PIURA,SULLANA,BELLAVISTA,PORCINO,311,27818,380,28500
20231003,20230930,200607,PIURA,SULLANA,QUERECOTILLO,PORCINO,20,1500,10,750
20231003,20230930,200701,PIURA,TALARA,PARINAS,PORCINO,10,700,4,280
20231003,20230930,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,PORCINO,,,,
20231003,20230930,200501,PIURA,PAITA,PAITA,PORCINO,,,,
20231003,20230930,200301,PIURA,HUANCABAMBA,HUANCABAMBA,PORCINO,54,4515,43,3621
20231003,20230930,200302,PIURA,HUANCABAMBA,CANCHAQUE,PORCINO,7,665,7,640
20231003,20230930,200307,PIURA,HUANCABAMBA,SONDOR,PORCINO,6,490,5,550
20231003,20230930,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,PORCINO,6,580,7,660
20231003,20230930,200305,PIURA,HUANCABAMBA,LALAQU Z,PORCINO,7,650,6,540
20231003,20230930,200304,PIURA,HUANCABAMBA,HUARMACA,PORCINO,17,1245,13,915
20231003,20230930,200201,PIURA,AYABACA,AYABACA,PORCINO,15,970,28,2.14
20231003,20230930,200206,PIURA,AYABACA,PACAIPAMPA,PORCINO,200,14600,179,12720
20231003,20230930,200202,PIURA,AYABACA,FRIAS,PORCINO,21,672,8,336
20231003,20230930,200209,PIURA,AYABACA,SICCHEZ,PORCINO,4,180,6,240
20231003,20230930,200210,PIURA,AYABACA,SUYO,PORCINO,100,4500,20,900
20231003,20230930,200208,PIURA,AYABACA,SAPILLICA,PORCINO,56,2240,10,400
20231003,20230930,200205,PIURA,AYABACA,MONTERO,PORCINO,20,900,15,600
20231003,20230930,200203,PIURA,AYABACA,JILILI ,PORCINO,10,450,8,320
20231003,20230930,200101,PIURA,PIURA,PIURA,OVINOS,,,,
20231003,20230930,200110,PIURA,PIURA,LA UNION,OVINOS,,,,
20231003,20230930,200105,PIURA,PIURA,CATACAOS,OVINOS,,,,
20231003,20230930,200109,PIURA,PIURA,LA ARENA,OVINOS,,,,
20231003,20230930,200114,PIURA,PIURA,TAMBOGRANDE,OVINOS,17,280,28,431
20231003,20230930,200109,PIURA,PIURA,LAS LOMAS,OVINOS,,,,
20231003,20230930,200801,PIURA,SECHURA,SECHURA,OVINOS,,,,
20231003,20230930,200405,PIURA,MORROPON,MORROPON,OVINOS,2,43,1,22
20231003,20230930,200401,PIURA,MORROPON,CHULUCANAS,OVINOS,518,14504,36,1152
20231003,20230930,200404,PIURA,MORROPON,LA MATANZA,OVINOS,96,2400,53,1855
20231003,20230930,200409,PIURA,MORROPON,SANTO DOMINGO,OVINOS,12,518,12,336
20231003,20230930,200402,PIURA,MORROPON,BUENOS AIRES,OVINOS,4,88,1,25
20231003,20230930,200406,PIURA,MORROPON,SALITRAL,OVINOS,6,132,2,36
20231003,20230930,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,OVINOS,3,66,2,36
20231003,20230930,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,OVINOS,4,112,3,96
20231003,20230930,200403,PIURA,MORROPON,CHALACO,OVINOS,13,562,,
20231003,20230930,200410,PIURA,MORROPON,YAMANGO,OVINOS,6,132,4,100
20231003,20230930,200601,PIURA,SULLANA,BELLAVISTA,OVINOS,43,557,65,585
20231003,20230930,200607,PIURA,SULLANA,QUERECOTILLO,OVINOS,,,,
20231003,20230930,200701,PIURA,TALARA,PARINAS,OVINOS,,,,
20231003,20230930,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,OVINOS,,,,
20231003,20230930,200501,PIURA,PAITA,PAITA,OVINOS,,,,
20231003,20230930,200301,PIURA,HUANCABAMBA,HUANCABAMBA,OVINOS,16,288,15,264
20231003,20230930,200302,PIURA,HUANCABAMBA,CANCHAQUE,OVINOS,6,122,6,125
20231003,20230930,200307,PIURA,HUANCABAMBA,SONDOR,OVINOS,7,140,5,118
20231003,20230930,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,OVINOS,8,155,7,145
20231003,20230930,200305,PIURA,HUANCABAMBA,LALAQU Z,OVINOS,9,160,5,112
20231003,20230930,200304,PIURA,HUANCABAMBA,HUARMACA,OVINOS,,,,
20231003,20230930,200201,PIURA,AYABACA,AYABACA,OVINOS,,,,
20231003,20230930,200206,PIURA,AYABACA,PACAIPAMPA,OVINOS,30,1320,,
20231003,20230930,200202,PIURA,AYABACA,FRIAS,OVINOS,4,112,3,96
20231003,20230930,200209,PIURA,AYABACA,SICCHEZ,OVINOS,,,,
20231003,20230930,200210,PIURA,AYABACA,SUYO,OVINOS,8,96,2,24
20231003,20230930,200208,PIURA,AYABACA,SAPILLICA,OVINOS,14,196,8,112
20231003,20230930,200205,PIURA,AYABACA,MONTERO,OVINOS,,,,
20231003,20230930,200203,PIURA,AYABACA,JILILI ,OVINOS,,,,
20231003,20230930,200101,PIURA,PIURA,PIURA,CAPRINOS,,,,
20231003,20230930,200110,PIURA,PIURA,LA UNION,CAPRINOS,320,12.16,50,1.8
20231003,20230930,200105,PIURA,PIURA,CATACAOS,CAPRINOS,,,,
20231003,20230930,200109,PIURA,PIURA,LA ARENA,CAPRINOS,,,,
20231003,20230930,200114,PIURA,PIURA,TAMBOGRANDE,CAPRINOS,65,1.115,87,1.396
20231003,20230930,200109,PIURA,PIURA,LAS LOMAS,CAPRINOS,30,420,70,980
20231003,20230930,200801,PIURA,SECHURA,SECHURA,CAPRINOS,,,,
20231003,20230930,200405,PIURA,MORROPON,MORROPON,CAPRINOS,20,376,5,104
20231003,20230930,200401,PIURA,MORROPON,CHULUCANAS,CAPRINOS,125,4375,28,1036
20231003,20230930,200404,PIURA,MORROPON,LA MATANZA,CAPRINOS,98,2156,16,512
20231003,20230930,200409,PIURA,MORROPON,SANTO DOMINGO,CAPRINOS,10,345,8,276
20231003,20230930,200402,PIURA,MORROPON,BUENOS AIRES,CAPRINOS,16,304,6,126
20231003,20230930,200406,PIURA,MORROPON,SALITRAL,CAPRINOS,12,336,3,75
20231003,20230930,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,CAPRINOS,8,224,2,50
20231003,20230930,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CAPRINOS,4,72,3,105
20231003,20230930,200403,PIURA,MORROPON,CHALACO,CAPRINOS,1,23,,
20231003,20230930,200410,PIURA,MORROPON,YAMANGO,CAPRINOS,3,58,4,85
20231003,20230930,200601,PIURA,SULLANA,BELLAVISTA,CAPRINOS,542,3.753,710,5.68
20231003,20230930,200607,PIURA,SULLANA,QUERECOTILLO,CAPRINOS,25,500,15,300
20231003,20230930,200701,PIURA,TALARA,PARINAS,CAPRINOS,30,600,20,400
20231003,20230930,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,CAPRINOS,,,,
20231003,20230930,200501,PIURA,PAITA,PAITA,CAPRINOS,,,,
20231003,20230930,200301,PIURA,HUANCABAMBA,HUANCABAMBA,CAPRINOS,3,51,5,66
20231003,20230930,200302,PIURA,HUANCABAMBA,CANCHAQUE,CAPRINOS,3,70,4,68
20231003,20230930,200307,PIURA,HUANCABAMBA,SONDOR,CAPRINOS,6,78,7,85
20231003,20230930,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,CAPRINOS,7,75,5,82
20231003,20230930,200305,PIURA,HUANCABAMBA,LALAQU Z,CAPRINOS,8,95,6,75
20231003,20230930,200304,PIURA,HUANCABAMBA,HUARMACA,CAPRINOS,,,,
20231003,20230930,200201,PIURA,AYABACA,AYABACA,CAPRINOS,5,133,1,30
20231003,20230930,200206,PIURA,AYABACA,PACAIPAMPA,CAPRINOS,30,1023,,
20231003,20230930,200202,PIURA,AYABACA,FRIAS,CAPRINOS,4,128,3,105
20231003,20230930,200209,PIURA,AYABACA,SICCHEZ,CAPRINOS,,,,
20231003,20230930,200210,PIURA,AYABACA,SUYO,CAPRINOS,190,2.432,10,128
20231003,20230930,200208,PIURA,AYABACA,SAPILLICA,CAPRINOS,50,800,15,240
20231003,20230930,200205,PIURA,AYABACA,MONTERO,CAPRINOS,2,24,1,11
20231003,20230930,200203,PIURA,AYABACA,JILILI ,CAPRINOS,2,24,2,20
20230903,20230831,200101,PIURA,PIURA,PIURA,VACUNO,465,97650,150,30750
20230903,20230831,200110,PIURA,PIURA,LA UNION,VACUNO,145,30450,20,4100
20230903,20230831,200105,PIURA,PIURA,CATACAOS,VACUNO,800,168000,290,59450
20230903,20230831,200109,PIURA,PIURA,LA ARENA,VACUNO,,,,
20230903,20230831,200114,PIURA,PIURA,TAMBOGRANDE,VACUNO,39,7.07,71,11.73
20230903,20230831,200109,PIURA,PIURA,LAS LOMAS,VACUNO,7,1.05,3,450
20230903,20230831,200801,PIURA,SECHURA,SECHURA,VACUNO,,,,
20230903,20230831,200405,PIURA,MORROPON,MORROPON,VACUNO,14,1362,6,781
20230903,20230831,200401,PIURA,MORROPON,CHULUCANAS,VACUNO,185,35150,12,2520
20230903,20230831,200404,PIURA,MORROPON,LA MATANZA,VACUNO,102,19380,35,7350
20230903,20230831,200409,PIURA,MORROPON,SANTO DOMINGO,VACUNO,8,2080,2,520
20230903,20230831,200402,PIURA,MORROPON,BUENOS AIRES,VACUNO,8,784,3,390
20230903,20230831,200406,PIURA,MORROPON,SALITRAL,VACUNO,7,1330,3,615
20230903,20230831,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,VACUNO,6,1200,4,840
20230903,20230831,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,VACUNO,4,660,2,300
20230903,20230831,200403,PIURA,MORROPON,CHALACO,VACUNO,8,2040,,
20230903,20230831,200410,PIURA,MORROPON,YAMANGO,VACUNO,10,980,8,1040
20230903,20230831,200601,PIURA,SULLANA,BELLAVISTA,VACUNO,320,75264,381,78105
20230903,20230831,200607,PIURA,SULLANA,QUERECOTILLO,VACUNO,10,2100,10,2100
20230903,20230831,200701,PIURA,TALARA,PARINAS,VACUNO,103,18540,64,10240
20230903,20230831,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,VACUNO,20,4000,7,1400
20230903,20230831,200501,PIURA,PAITA,PAITA,VACUNO,,,,
20230903,20230831,200301,PIURA,HUANCABAMBA,HUANCABAMBA,VACUNO,30,5172,102,17145
20230903,20230831,200302,PIURA,HUANCABAMBA,CANCHAQUE,VACUNO,7,1190,7,1345
20230903,20230831,200307,PIURA,HUANCABAMBA,SONDOR,VACUNO,6,1120,9,1300
20230903,20230831,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,VACUNO,6,1170,6,1010
20230903,20230831,200305,PIURA,HUANCABAMBA,LALAQU Z,VACUNO,11,1925,8,1448
20230903,20230831,200304,PIURA,HUANCABAMBA,HUARMACA,VACUNO,21,2335,9,1.01
20230903,20230831,200201,PIURA,AYABACA,AYABACA,VACUNO,70,7.898,82,11.353
20230903,20230831,200206,PIURA,AYABACA,PACAIPAMPA,VACUNO,10,2600,5,1300
20230903,20230831,200202,PIURA,AYABACA,FRIAS,VACUNO,4,760,3,630
20230903,20230831,200209,PIURA,AYABACA,SICCHEZ,VACUNO,4,520,3,360
20230903,20230831,200210,PIURA,AYABACA,SUYO,VACUNO,5,650,3,390
20230903,20230831,200208,PIURA,AYABACA,SAPILLICA,VACUNO,15,2070,4,552
20230903,20230831,200205,PIURA,AYABACA,MONTERO,VACUNO,22,2860,15,1350
20230903,20230831,200203,PIURA,AYABACA,JILILI ,VACUNO,6,660,4,360
20230903,20230831,200101,PIURA,PIURA,PIURA,PORCINO,1650,115500,485,26675
20230903,20230831,200110,PIURA,PIURA,LA UNION,PORCINO,,,,
20230903,20230831,200105,PIURA,PIURA,CATACAOS,PORCINO,,,,
20230903,20230831,200109,PIURA,PIURA,LA ARENA,PORCINO,,,,
20230903,20230831,200114,PIURA,PIURA,TAMBOGRANDE,PORCINO,14,830,25,1.675
20230903,20230831,200109,PIURA,PIURA,LAS LOMAS,PORCINO,,,,
20230903,20230831,200801,PIURA,SECHURA,SECHURA,PORCINO,,,,
20230903,20230831,200405,PIURA,MORROPON,MORROPON,PORCINO,15,740,7,335
20230903,20230831,200401,PIURA,MORROPON,CHULUCANAS,PORCINO,168,5880,35,1470
20230903,20230831,200404,PIURA,MORROPON,LA MATANZA,PORCINO,112,3584,24,1152
20230903,20230831,200409,PIURA,MORROPON,SANTO DOMINGO,PORCINO,70,5040,57,3880
20230903,20230831,200402,PIURA,MORROPON,BUENOS AIRES,PORCINO,7,349,3,144
20230903,20230831,200406,PIURA,MORROPON,SALITRAL,PORCINO,19,760,4,152
20230903,20230831,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,PORCINO,15,600,5,190
20230903,20230831,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PORCINO,3,200,2,120
20230903,20230831,200403,PIURA,MORROPON,CHALACO,PORCINO,50,3750,47,2115
20230903,20230831,200410,PIURA,MORROPON,YAMANGO,PORCINO,15,749,6,289
20230903,20230831,200601,PIURA,SULLANA,BELLAVISTA,PORCINO,329,28825,391,29716
20230903,20230831,200607,PIURA,SULLANA,QUERECOTILLO,PORCINO,20,1600,15,1200
20230903,20230831,200701,PIURA,TALARA,PARINAS,PORCINO,30,2250,15,1125
20230903,20230831,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,PORCINO,,,,
20230903,20230831,200501,PIURA,PAITA,PAITA,PORCINO,,,,
20230903,20230831,200301,PIURA,HUANCABAMBA,HUANCABAMBA,PORCINO,46,3400,58,4836
20230903,20230831,200302,PIURA,HUANCABAMBA,CANCHAQUE,PORCINO,8,650,7,620
20230903,20230831,200307,PIURA,HUANCABAMBA,SONDOR,PORCINO,7,575,5,690
20230903,20230831,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,PORCINO,7,605,7,645
20230903,20230831,200305,PIURA,HUANCABAMBA,LALAQU Z,PORCINO,15,900,9,540
20230903,20230831,200304,PIURA,HUANCABAMBA,HUARMACA,PORCINO,15,855,5,360
20230903,20230831,200201,PIURA,AYABACA,AYABACA,PORCINO,16,795,21,1.415
20230903,20230831,200206,PIURA,AYABACA,PACAIPAMPA,PORCINO,350,15050,212,10176
20230903,20230831,200202,PIURA,AYABACA,FRIAS,PORCINO,23,1035,12,660
20230903,20230831,200209,PIURA,AYABACA,SICCHEZ,PORCINO,6,270,6,240
20230903,20230831,200210,PIURA,AYABACA,SUYO,PORCINO,80,3.6,20,900
20230903,20230831,200208,PIURA,AYABACA,SAPILLICA,PORCINO,55,2.2,20,800
20230903,20230831,200205,PIURA,AYABACA,MONTERO,PORCINO,30,1.35,22,880
20230903,20230831,200203,PIURA,AYABACA,JILILI ,PORCINO,9,405,5,200
20230903,20230831,200101,PIURA,PIURA,PIURA,OVINOS,,,,
20230903,20230831,200110,PIURA,PIURA,LA UNION,OVINOS,,,,
20230903,20230831,200105,PIURA,PIURA,CATACAOS,OVINOS,,,,
20230903,20230831,200109,PIURA,PIURA,LA ARENA,OVINOS,,,,
20230903,20230831,200114,PIURA,PIURA,TAMBOGRANDE,OVINOS,30,450,77,1.155
20230903,20230831,200109,PIURA,PIURA,LAS LOMAS,OVINOS,,,,
20230903,20230831,200801,PIURA,SECHURA,SECHURA,OVINOS,,,,
20230903,20230831,200405,PIURA,MORROPON,MORROPON,OVINOS,15,326,4,88
20230903,20230831,200401,PIURA,MORROPON,CHULUCANAS,OVINOS,508,11176,28,980
20230903,20230831,200404,PIURA,MORROPON,LA MATANZA,OVINOS,89,2225,45,1440
20230903,20230831,200409,PIURA,MORROPON,SANTO DOMINGO,OVINOS,20,900,11,495
20230903,20230831,200402,PIURA,MORROPON,BUENOS AIRES,OVINOS,10,219,2,44
20230903,20230831,200406,PIURA,MORROPON,SALITRAL,OVINOS,8,176,3,54
20230903,20230831,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,OVINOS,4,88,2,36
20230903,20230831,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,OVINOS,3,72,2,61
20230903,20230831,200403,PIURA,MORROPON,CHALACO,OVINOS,10,445,7,313
20230903,20230831,200410,PIURA,MORROPON,YAMANGO,OVINOS,8,176,5,115
20230903,20230831,200601,PIURA,SULLANA,BELLAVISTA,OVINOS,43,557,65,585
20230903,20230831,200607,PIURA,SULLANA,QUERECOTILLO,OVINOS,,,,
20230903,20230831,200701,PIURA,TALARA,PARINAS,OVINOS,,,,
20230903,20230831,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,OVINOS,,,,
20230903,20230831,200501,PIURA,PAITA,PAITA,OVINOS,,,,
20230903,20230831,200301,PIURA,HUANCABAMBA,HUANCABAMBA,OVINOS,10,186,3,70
20230903,20230831,200302,PIURA,HUANCABAMBA,CANCHAQUE,OVINOS,6,118,7,125
20230903,20230831,200307,PIURA,HUANCABAMBA,SONDOR,OVINOS,5,95,7,138
20230903,20230831,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,OVINOS,6,126,8,145
20230903,20230831,200305,PIURA,HUANCABAMBA,LALAQU Z,OVINOS,7,126,3,51
20230903,20230831,200304,PIURA,HUANCABAMBA,HUARMACA,OVINOS,,,,
20230903,20230831,200201,PIURA,AYABACA,AYABACA,OVINOS,,,,
20230903,20230831,200206,PIURA,AYABACA,PACAIPAMPA,OVINOS,200,9014,77,3468
20230903,20230831,200202,PIURA,AYABACA,FRIAS,OVINOS,6,168,2,76
20230903,20230831,200209,PIURA,AYABACA,SICCHEZ,OVINOS,,,,
20230903,20230831,200210,PIURA,AYABACA,SUYO,OVINOS,11,132,1,12
20230903,20230831,200208,PIURA,AYABACA,SAPILLICA,OVINOS,25,350,7,98
20230903,20230831,200205,PIURA,AYABACA,MONTERO,OVINOS,,,,
20230903,20230831,200203,PIURA,AYABACA,JILILI ,OVINOS,,,,
20230903,20230831,200101,PIURA,PIURA,PIURA,CAPRINOS,,,,
20230903,20230831,200110,PIURA,PIURA,LA UNION,CAPRINOS,320,12.16,56,2.016
20230903,20230831,200105,PIURA,PIURA,CATACAOS,CAPRINOS,,,,
20230903,20230831,200109,PIURA,PIURA,LA ARENA,CAPRINOS,,,,
20230903,20230831,200114,PIURA,PIURA,TAMBOGRANDE,CAPRINOS,33,495,86,1.285
20230903,20230831,200109,PIURA,PIURA,LAS LOMAS,CAPRINOS,40,560,80,1120
20230903,20230831,200801,PIURA,SECHURA,SECHURA,CAPRINOS,,,,
20230903,20230831,200405,PIURA,MORROPON,MORROPON,CAPRINOS,18,340,5,105
20230903,20230831,200401,PIURA,MORROPON,CHULUCANAS,CAPRINOS,125,4375,28,1036
20230903,20230831,200404,PIURA,MORROPON,LA MATANZA,CAPRINOS,98,2156,16,512
20230903,20230831,200409,PIURA,MORROPON,SANTO DOMINGO,CAPRINOS,20,720,4,123
20230903,20230831,200402,PIURA,MORROPON,BUENOS AIRES,CAPRINOS,12,228,7,147
